ID,level_lower_limit,level_upper_limit,task_type,parm1,parm2,parm3,parm4,value,random_probability,reward_type1,reward_id1,reward_num1,reward_type2,reward_id2,reward_num2,desc
1300015,13,13,2,nature|chaos,monster,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Nature clan monsters(green) or Chaos clan monsters(purple) in Battle/Practice Mode and win
1300016,13,13,2,war,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 War clan items(red) in Battle/Practice Mode and win
1300017,13,13,2,fortune,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 Fortune clan items(yellow) in Battle/Practice Mode and win
1300018,13,13,2,balance,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 Balance clan items(blue) in Battle/Practice Mode and win
1300019,13,13,2,nature,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 Nature clan items(green) in Battle/Practice Mode and win
1300020,13,13,2,chaos,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 Chaos clan items(purple) in Battle/Practice Mode and win
1300021,13,13,2,all,armor|equip|consume,2,0,1,334,chest,50,1,resource,500001,10,Use 2 Neutral clan items(white) in Battle/Practice Mode and win
1300022,13,13,2,war|fortune,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 War clan items(red) or Fortune clan items(yellow) in Battle/Practice Mode and win
1300023,13,13,2,war|balance,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 War clan items(red) or Balance clan items(blue) in Battle/Practice Mode and win
1300024,13,13,2,war|nature,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 War clan items(red) or Nature clan items(green) in Battle/Practice Mode and win
1300025,13,13,2,war|chaos,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 War clan items(red) or Chaos clan items(purple) in Battle/Practice Mode and win
1300026,13,13,2,war|all,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 War clan items(red) or Neutral clan items(white) in Battle/Practice Mode and win
1300027,13,13,2,fortune|balance,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Balance clan items(blue) in Battle/Practice Mode and win
1300028,13,13,2,fortune|nature,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Nature clan items(green) in Battle/Practice Mode and win
1300029,13,13,2,fortune|chaos,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Chaos clan items(purple) in Battle/Practice Mode and win
1300030,13,13,2,fortune|all,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Neutral clan items(white) in Battle/Practice Mode and win
1300031,13,13,2,balance|nature,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Balance clan items(blue) or Nature clan items(green) in Battle/Practice Mode and win
1300032,13,13,2,balance|chaos,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Balance clan items(blue) or Chaos clan items(purple) in Battle/Practice Mode and win
1300033,13,13,2,balance|all,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Balance clan items(blue) or Neutral clan items(white) in Battle/Practice Mode and win
1300034,13,13,2,nature|chaos,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Nature clan items(green) or Chaos clan items(purple) in Battle/Practice Mode and win
1300035,13,13,2,nature|all,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Nature clan items(green) or Neutral clan items(white) in Battle/Practice Mode and win
1300036,13,13,2,chaos|all,armor|equip|consume,3,0,1,334,chest,50,1,resource,500001,10,Use 3 Chaos clan items(purple) or Neutral clan items(white) in Battle/Practice Mode and win
1300037,13,13,2,war,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 War clan items(red) in Battle/Practice Mode and win
1300038,13,13,2,fortune,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 Fortune clan items(yellow) in Battle/Practice Mode and win
1300039,13,13,2,balance,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 Balance clan items(blue) in Battle/Practice Mode and win
1300040,13,13,2,nature,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 Nature clan items(green) in Battle/Practice Mode and win
1300041,13,13,2,chaos,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 Chaos clan items(purple) in Battle/Practice Mode and win
1300042,13,13,2,all,monster|armor|equip|consume,4,0,1,334,chest,50,1,resource,500001,10,Use 4 Neutral clan items(white) in Battle/Practice Mode and win
1300043,13,13,2,war|fortune,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 War clan cards(red) or Fortune clan cards(yellow) in Battle/Practice Mode and win
1300044,13,13,2,war|balance,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 War clan cards(red) or Balance clan cards(blue) in Battle/Practice Mode and win
1300045,13,13,2,war|nature,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 War clan cards(red) or Nature clan cards(green) in Battle/Practice Mode and win
1300046,13,13,2,war|chaos,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 War clan cards(red) or Chaos clan cards(purple) in Battle/Practice Mode and win
1300047,13,13,2,war|all,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 War clan cards(red) or Neutral clan cards(white) in Battle/Practice Mode and win
1300048,13,13,2,fortune|balance,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Balance clan cards(blue) in Battle/Practice Mode and win
1300049,13,13,2,fortune|nature,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Nature clan cards(green) in Battle/Practice Mode and win
1300050,13,13,2,fortune|chaos,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Chaos clan cards(purple) in Battle/Practice Mode and win
1300051,13,13,2,fortune|all,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Neutral clan cards(white) in Battle/Practice Mode and win
1300052,13,13,2,balance|nature,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Balance clan cards(blue) or Nature clan cards(green) in Battle/Practice Mode and win
1300053,13,13,2,balance|chaos,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Balance clan cards(blue) or Chaos clan cards(purple) in Battle/Practice Mode and win
1300054,13,13,2,balance|all,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Balance clan cards(blue) or Neutral clan cards(white) in Battle/Practice Mode and win
1300055,13,13,2,nature|chaos,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Nature clan cards(green) or Chaos clan cards(purple) in Battle/Practice Mode and win
1300056,13,13,2,nature|all,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Nature clan cards(green) or Neutral clan cards(white) in Battle/Practice Mode and win
1300057,13,13,2,chaos|all,monster|armor|equip|consume,5,0,1,334,chest,50,1,resource,500001,10,Use 5 Chaos clan cards(purple) or Neutral clan cards(white) in Battle/Practice Mode and win
1300058,13,13,3,0,0,0,0,1,14962,chest,50,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1300059,13,13,4,0,0,0,0,6,15000,chest,50,1,resource,500001,10,Defeat 6 monsters in Battle/Practice Mode
1300060,13,13,5,0,0,0,0,6,15000,chest,50,1,resource,500001,10,Use 6 items in Battle/Practice Mode
1300061,13,13,6,0,monster,2,2,4,1000,chest,50,1,resource,500001,10,Summon 4 monsters cost 2 or less in Battle/Practice Mode
1300062,13,13,6,0,monster,3,2,5,1000,chest,50,1,resource,500001,10,Summon 5 monsters cost 3 or less in Battle/Practice Mode
1300063,13,13,6,0,monster,4,2,6,1000,chest,50,1,resource,500001,10,Summon 6 monsters cost 4 or less in Battle/Practice Mode
1300064,13,13,6,0,monster,2,1,5,1000,chest,50,1,resource,500001,10,Summon 5 monsters cost 2 or more in Battle/Practice Mode
1300065,13,13,6,0,monster,3,1,4,1000,chest,50,1,resource,500001,10,Summon 4 monsters cost 3 or more in Battle/Practice Mode
1300066,13,13,6,0,monster,4,1,3,1000,chest,50,1,resource,500001,10,Summon 3 monsters cost 4 or more in Battle/Practice Mode
1300067,13,13,3,0,0,0,0,1,1000,chest,50,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1300068,13,13,6,0,armor|equip|consume,2,2,4,1000,chest,50,1,resource,500001,10,Use 4 items cost 2 or less in Battle/Practice Mode
1300069,13,13,6,0,armor|equip|consume,3,2,5,1000,chest,50,1,resource,500001,10,Use 5 items cost 3 or less in Battle/Practice Mode
1300070,13,13,6,0,armor|equip|consume,4,2,6,1000,chest,50,1,resource,500001,10,Use 6 items cost 4 or less in Battle/Practice Mode
1300071,13,13,6,0,armor|equip|consume,2,1,5,1000,chest,50,1,resource,500001,10,Use 5 items cost 2 or more in Battle/Practice Mode
1300072,13,13,6,0,armor|equip|consume,3,1,4,1000,chest,50,1,resource,500001,10,Use 4 items cost 3 or more in Battle/Practice Mode
1300073,13,13,6,0,armor|equip|consume,4,1,3,1000,chest,50,1,resource,500001,10,Use 3 items cost 4 or more in Battle/Practice Mode
1300074,13,13,3,0,0,0,0,1,1000,chest,50,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1300075,13,13,6,0,monster|armor|equip|consume,2,2,4,1000,chest,50,1,resource,500001,10,Use 4 cards cost 2 or less in Battle/Practice Mode
1300076,13,13,6,0,monster|armor|equip|consume,3,2,5,1000,chest,50,1,resource,500001,10,Use 5 cards cost 3 or less in Battle/Practice Mode
1300077,13,13,6,0,monster|armor|equip|consume,4,2,6,1000,chest,50,1,resource,500001,10,Use 6 cards cost 4 or less in Battle/Practice Mode
1300078,13,13,6,0,monster|armor|equip|consume,2,1,5,1000,chest,50,1,resource,500001,10,Use 5 cards cost 2 or more in Battle/Practice Mode
1300079,13,13,6,0,monster|armor|equip|consume,3,1,4,1000,chest,50,1,resource,500001,10,Use 4 cards cost 3 or more in Battle/Practice Mode
1300080,13,13,6,0,monster|armor|equip|consume,4,1,3,1000,chest,50,1,resource,500001,10,Use 3 cards cost 4 or more in Battle/Practice Mode
1300081,13,13,3,0,0,0,0,1,1000,chest,50,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1300082,13,13,8,0,0,0,0,2,15000,chest,50,1,resource,500001,10,Win 2 matches in Advance Mode
1400001,14,50,2,war,monster,2,0,1,334,chest,51,1,resource,500001,10,Summon 2 War clan cards(red) in Battle/Practice Mode and win
1400002,14,50,2,fortune,monster,2,0,1,334,chest,51,1,resource,500001,10,Summon 2 Fortune clan cards(yellow) in Battle/Practice Mode and win
1400003,14,50,2,balance,monster,2,0,1,334,chest,51,1,resource,500001,10,Summon 2 Balance clan cards(blue) in Battle/Practice Mode and win
1400004,14,50,2,nature,monster,2,0,1,334,chest,51,1,resource,500001,10,Summon 2 Nature clan cards(green) in Battle/Practice Mode and win
1400005,14,50,2,chaos,monster,2,0,1,334,chest,51,1,resource,500001,10,Summon 2 Chaos clan cards(purple) in Battle/Practice Mode and win
1400006,14,50,2,war|fortune,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan monsters(red) or Fortune clan monsters(yellow) in Battle/Practice Mode and win
1400007,14,50,2,war|balance,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan monsters(red) or Balance clan monsters(blue) in Battle/Practice Mode and win
1400008,14,50,2,war|nature,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan monsters(red) or Nature clan monsters(green) in Battle/Practice Mode and win
1400009,14,50,2,war|chaos,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan monsters(red) or Chaos clan monsters(purple) in Battle/Practice Mode and win
1400010,14,50,2,fortune|balance,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortuen clan monsters(yellow) or Balance clan monsters(blue) in Battle/Practice Mode and win
1400011,14,50,2,fortune|nature,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortuen clan monsters(yellow) or Nature clan monsters(green) in Battle/Practice Mode and win
1400012,14,50,2,fortune|chaos,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortuen clan monsters(yellow) or Chaos clan monsters(purple) in Battle/Practice Mode and win
1400013,14,50,2,balance|nature,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Balance clan monsters(blue) or Nature clan monsters(green) in Battle/Practice Mode and win
1400014,14,50,2,balance|chaos,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Balance clan monsters(blue) or Chaos clan monsters(purple) in Battle/Practice Mode and win
1400015,14,50,2,nature|chaos,monster,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Nature clan monsters(green) or Chaos clan monsters(purple) in Battle/Practice Mode and win
1400016,14,50,2,war,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 War clan items(red) in Battle/Practice Mode and win
1400017,14,50,2,fortune,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 Fortune clan items(yellow) in Battle/Practice Mode and win
1400018,14,50,2,balance,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 Balance clan items(blue) in Battle/Practice Mode and win
1400019,14,50,2,nature,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 Nature clan items(green) in Battle/Practice Mode and win
1400020,14,50,2,chaos,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 Chaos clan items(purple) in Battle/Practice Mode and win
1400021,14,50,2,all,armor|equip|consume,2,0,1,334,chest,51,1,resource,500001,10,Use 2 Neutral clan items(white) in Battle/Practice Mode and win
1400022,14,50,2,war|fortune,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan items(red) or Fortune clan items(yellow) in Battle/Practice Mode and win
1400023,14,50,2,war|balance,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan items(red) or Balance clan items(blue) in Battle/Practice Mode and win
1400024,14,50,2,war|nature,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan items(red) or Nature clan items(green) in Battle/Practice Mode and win
1400025,14,50,2,war|chaos,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan items(red) or Chaos clan items(purple) in Battle/Practice Mode and win
1400026,14,50,2,war|all,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 War clan items(red) or Neutral clan items(white) in Battle/Practice Mode and win
1400027,14,50,2,fortune|balance,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Balance clan items(blue) in Battle/Practice Mode and win
1400028,14,50,2,fortune|nature,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Nature clan items(green) in Battle/Practice Mode and win
1400029,14,50,2,fortune|chaos,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Chaos clan items(purple) in Battle/Practice Mode and win
1400030,14,50,2,fortune|all,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Fortune clan items(yellow) or Neutral clan items(white) in Battle/Practice Mode and win
1400031,14,50,2,balance|nature,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Balance clan items(blue) or Nature clan items(green) in Battle/Practice Mode and win
1400032,14,50,2,balance|chaos,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Balance clan items(blue) or Chaos clan items(purple) in Battle/Practice Mode and win
1400033,14,50,2,balance|all,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Balance clan items(blue) or Neutral clan items(white) in Battle/Practice Mode and win
1400034,14,50,2,nature|chaos,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Nature clan items(green) or Chaos clan items(purple) in Battle/Practice Mode and win
1400035,14,50,2,nature|all,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Nature clan items(green) or Neutral clan items(white) in Battle/Practice Mode and win
1400036,14,50,2,chaos|all,armor|equip|consume,3,0,1,334,chest,51,1,resource,500001,10,Use 3 Chaos clan items(purple) or Neutral clan items(white) in Battle/Practice Mode and win
1400037,14,50,2,war,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 War clan items(red) in Battle/Practice Mode and win
1400038,14,50,2,fortune,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 Fortune clan items(yellow) in Battle/Practice Mode and win
1400039,14,50,2,balance,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 Balance clan items(blue) in Battle/Practice Mode and win
1400040,14,50,2,nature,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 Nature clan items(green) in Battle/Practice Mode and win
1400041,14,50,2,chaos,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 Chaos clan items(purple) in Battle/Practice Mode and win
1400042,14,50,2,all,monster|armor|equip|consume,4,0,1,334,chest,51,1,resource,500001,10,Use 4 Neutral clan items(white) in Battle/Practice Mode and win
1400043,14,50,2,war|fortune,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 War clan cards(red) or Fortune clan cards(yellow) in Battle/Practice Mode and win
1400044,14,50,2,war|balance,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 War clan cards(red) or Balance clan cards(blue) in Battle/Practice Mode and win
1400045,14,50,2,war|nature,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 War clan cards(red) or Nature clan cards(green) in Battle/Practice Mode and win
1400046,14,50,2,war|chaos,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 War clan cards(red) or Chaos clan cards(purple) in Battle/Practice Mode and win
1400047,14,50,2,war|all,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 War clan cards(red) or Neutral clan cards(white) in Battle/Practice Mode and win
1400048,14,50,2,fortune|balance,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Balance clan cards(blue) in Battle/Practice Mode and win
1400049,14,50,2,fortune|nature,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Nature clan cards(green) in Battle/Practice Mode and win
1400050,14,50,2,fortune|chaos,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Chaos clan cards(purple) in Battle/Practice Mode and win
1400051,14,50,2,fortune|all,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Fortune clan cards(yellow) or Neutral clan cards(white) in Battle/Practice Mode and win
1400052,14,50,2,balance|nature,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Balance clan cards(blue) or Nature clan cards(green) in Battle/Practice Mode and win
1400053,14,50,2,balance|chaos,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Balance clan cards(blue) or Chaos clan cards(purple) in Battle/Practice Mode and win
1400054,14,50,2,balance|all,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Balance clan cards(blue) or Neutral clan cards(white) in Battle/Practice Mode and win
1400055,14,50,2,nature|chaos,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Nature clan cards(green) or Chaos clan cards(purple) in Battle/Practice Mode and win
1400056,14,50,2,nature|all,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Nature clan cards(green) or Neutral clan cards(white) in Battle/Practice Mode and win
1400057,14,50,2,chaos|all,monster|armor|equip|consume,5,0,1,334,chest,51,1,resource,500001,10,Use 5 Chaos clan cards(purple) or Neutral clan cards(white) in Battle/Practice Mode and win
1400058,14,50,3,0,0,0,0,1,14962,chest,51,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1400059,14,50,4,0,0,0,0,6,15000,chest,51,1,resource,500001,10,Defeat 6 monsters in Battle/Practice Mode
1400060,14,50,5,0,0,0,0,6,15000,chest,51,1,resource,500001,10,Use 6 items in Battle/Practice Mode
1400061,14,50,6,0,monster,2,2,4,1000,chest,51,1,resource,500001,10,Summon 4 monsters cost 2 or less in Battle/Practice Mode
1400062,14,50,6,0,monster,3,2,5,1000,chest,51,1,resource,500001,10,Summon 5 monsters cost 3 or less in Battle/Practice Mode
1400063,14,50,6,0,monster,4,2,6,1000,chest,51,1,resource,500001,10,Summon 6 monsters cost 4 or less in Battle/Practice Mode
1400064,14,50,6,0,monster,2,1,5,1000,chest,51,1,resource,500001,10,Summon 5 monsters cost 2 or more in Battle/Practice Mode
1400065,14,50,6,0,monster,3,1,4,1000,chest,51,1,resource,500001,10,Summon 4 monsters cost 3 or more in Battle/Practice Mode
1400066,14,50,6,0,monster,4,1,3,1000,chest,51,1,resource,500001,10,Summon 3 monsters cost 4 or more in Battle/Practice Mode
1400067,14,50,3,0,0,0,0,1,1000,chest,51,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1400068,14,50,6,0,armor|equip|consume,2,2,4,1000,chest,51,1,resource,500001,10,Use 4 items cost 2 or less in Battle/Practice Mode
1400069,14,50,6,0,armor|equip|consume,3,2,5,1000,chest,51,1,resource,500001,10,Use 5 items cost 3 or less in Battle/Practice Mode
1400070,14,50,6,0,armor|equip|consume,4,2,6,1000,chest,51,1,resource,500001,10,Use 6 items cost 4 or less in Battle/Practice Mode
1400071,14,50,6,0,armor|equip|consume,2,1,5,1000,chest,51,1,resource,500001,10,Use 5 items cost 2 or more in Battle/Practice Mode
1400072,14,50,6,0,armor|equip|consume,3,1,4,1000,chest,51,1,resource,500001,10,Use 4 items cost 3 or more in Battle/Practice Mode
1400073,14,50,6,0,armor|equip|consume,4,1,3,1000,chest,51,1,resource,500001,10,Use 3 items cost 4 or more in Battle/Practice Mode
1400074,14,50,3,0,0,0,0,1,1000,chest,51,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1400075,14,50,6,0,monster|armor|equip|consume,2,2,4,1000,chest,51,1,resource,500001,10,Use 4 cards cost 2 or less in Battle/Practice Mode
1400076,14,50,6,0,monster|armor|equip|consume,3,2,5,1000,chest,51,1,resource,500001,10,Use 5 cards cost 3 or less in Battle/Practice Mode
1400077,14,50,6,0,monster|armor|equip|consume,4,2,6,1000,chest,51,1,resource,500001,10,Use 6 cards cost 4 or less in Battle/Practice Mode
1400078,14,50,6,0,monster|armor|equip|consume,2,1,5,1000,chest,51,1,resource,500001,10,Use 5 cards cost 2 or more in Battle/Practice Mode
1400079,14,50,6,0,monster|armor|equip|consume,3,1,4,1000,chest,51,1,resource,500001,10,Use 4 cards cost 3 or more in Battle/Practice Mode
1400080,14,50,6,0,monster|armor|equip|consume,4,1,3,1000,chest,51,1,resource,500001,10,Use 3 cards cost 4 or more in Battle/Practice Mode
1400081,14,50,3,0,0,0,0,1,1000,chest,51,1,resource,500001,10,Win 1 match in Battle/Practice Mode
1400082,14,50,8,0,0,0,0,2,15000,chest,51,1,resource,500001,10,Win 2 matches in Advance Mode
